Model,Dealer Group,Year,Month,Week,Forecast,Sellout
Product 2,Dealer Group 3,2021,11,46,,0
Product 5,Dealer Group 5,2021,11,46,,0
Product 1,Dealer Group 7,2021,11,46,,1370
Product 3,Dealer Group 1,2021,11,46,,1
Product 5,Dealer Group 4,2021,11,46,,25
Product 5,Dealer Group 1,2021,11,46,,746
Product 8,Dealer Group 3,2021,11,46,,0
Product 4,Dealer Group 6,2021,11,46,,2
Product 1,Dealer Group 8,2021,11,46,,0
Product 7,Dealer Group 2,2021,11,46,,20
Product 8,Dealer Group 6,2021,11,46,,25
Product 8,Dealer Group 5,2021,11,46,,0
Product 8,Dealer Group 1,2021,11,46,,571
Product 6,Dealer Group 2,2021,11,46,,1099
Product 9,Dealer Group 2,2021,11,46,,1842
Product 7,Dealer Group 8,2021,11,46,,1438
Product 7,Dealer Group 3,2021,11,46,,0
Product 7,Dealer Group 5,2021,11,46,,0
Product 6,Dealer Group 8,2021,11,46,,4414
Product 8,Dealer Group 4,2021,11,46,,0
Product 2,Dealer Group 4,2021,11,46,,62
Product 5,Dealer Group 8,2021,11,46,,307
Product 7,Dealer Group 1,2021,11,46,,1
Product 1,Dealer Group 2,2021,11,46,,2691
Product 7,Dealer Group 7,2021,11,46,,0
Product 2,Dealer Group 5,2021,11,47,,0
Product 4,Dealer Group 6,2021,11,47,,5
Product 8,Dealer Group 1,2021,11,47,,1552
Product 1,Dealer Group 4,2021,11,47,,0
Product 5,Dealer Group 2,2021,11,47,,1600
Product 1,Dealer Group 6,2021,11,47,,135
Product 5,Dealer Group 6,2021,11,47,,7
Product 9,Dealer Group 7,2021,11,47,,0
Product 2,Dealer Group 1,2021,11,47,,0
Product 5,Dealer Group 5,2021,11,47,,0
Product 2,Dealer Group 7,2021,11,47,,537
Product 5,Dealer Group 7,2021,11,47,,1
Product 3,Dealer Group 8,2021,11,47,,8740
Product 6,Dealer Group 1,2021,11,47,,3317
Product 9,Dealer Group 6,2021,11,47,,38
Product 2,Dealer Group 8,2021,11,47,,3812
Product 7,Dealer Group 8,2021,11,47,,1270
Product 1,Dealer Group 1,2021,11,47,,3714
Product 3,Dealer Group 2,2021,11,47,,16
Product 3,Dealer Group 5,2021,11,47,,0
Product 5,Dealer Group 3,2021,11,47,,0
Product 3,Dealer Group 1,2021,11,47,,0
Product 9,Dealer Group 3,2021,11,47,,12
Product 4,Dealer Group 4,2021,11,47,,0
Product 6,Dealer Group 7,2021,11,47,,1678
Product 5,Dealer Group 1,2021,11,47,,810
Product 8,Dealer Group 2,2021,11,47,,4912
Product 8,Dealer Group 7,2021,11,47,,917
Product 5,Dealer Group 8,2021,11,47,,463
Product 8,Dealer Group 5,2021,11,47,,0
Product 9,Dealer Group 1,2021,11,47,,242
Product 7,Dealer Group 2,2021,11,47,,30
Product 8,Dealer Group 3,2021,11,47,,0
Product 2,Dealer Group 4,2021,11,47,,87
Product 8,Dealer Group 6,2021,11,47,,117
Product 2,Dealer Group 3,2021,11,47,,5
Product 5,Dealer Group 4,2021,11,47,,51
Product 4,Dealer Group 3,2021,11,47,,4
Product 7,Dealer Group 6,2021,11,47,,1
Product 6,Dealer Group 8,2021,11,47,,5109
Product 1,Dealer Group 8,2021,11,47,,0
Product 7,Dealer Group 3,2021,11,47,,0
Product 9,Dealer Group 4,2021,11,47,,17
Product 9,Dealer Group 5,2021,11,47,,0
Product 3,Dealer Group 6,2021,11,47,,0
Product 9,Dealer Group 8,2021,11,47,,112
Product 7,Dealer Group 1,2021,11,47,,0
Product 1,Dealer Group 2,2021,11,47,,4235
Product 6,Dealer Group 3,2021,11,47,,0
Product 7,Dealer Group 4,2021,11,47,,0
Product 9,Dealer Group 2,2021,11,47,,2482
Product 1,Dealer Group 7,2021,11,47,,3508
Product 4,Dealer Group 8,2021,11,47,,2837
Product 4,Dealer Group 1,2021,11,47,,548
Product 3,Dealer Group 4,2021,11,47,,88
Product 3,Dealer Group 7,2021,11,47,,0
Product 6,Dealer Group 5,2021,11,47,,0
Product 6,Dealer Group 4,2021,11,47,,40
Product 7,Dealer Group 5,2021,11,47,,0
Product 3,Dealer Group 3,2021,11,47,,0
Product 1,Dealer Group 5,2021,11,47,,0
Product 2,Dealer Group 2,2021,11,47,,3109
Product 6,Dealer Group 2,2021,11,47,,1502
Product 1,Dealer Group 3,2021,11,47,,0
Product 8,Dealer Group 4,2021,11,47,,0
Product 2,Dealer Group 6,2021,11,47,,32
Product 4,Dealer Group 7,2021,11,47,,1
Product 4,Dealer Group 2,2021,11,47,,1387
Product 4,Dealer Group 5,2021,11,47,,0
Product 7,Dealer Group 7,2021,11,47,,0
Product 6,Dealer Group 6,2021,11,47,,38
Product 6,Dealer Group 3,2021,11,48,,3
Product 9,Dealer Group 3,2021,11,48,,0
Product 4,Dealer Group 4,2021,11,48,,0
Product 8,Dealer Group 3,2021,11,48,,0
Product 3,Dealer Group 4,2021,11,48,,99
Product 8,Dealer Group 6,2021,11,48,,56
Product 8,Dealer Group 5,2021,11,48,,0
Product 1,Dealer Group 6,2021,11,48,,76
Product 6,Dealer Group 5,2021,11,48,,0
Product 2,Dealer Group 5,2021,11,48,,0
Product 8,Dealer Group 7,2021,11,48,,253
Product 8,Dealer Group 2,2021,11,48,,2700
Product 8,Dealer Group 1,2021,11,48,,1475
Product 5,Dealer Group 3,2021,11,48,,0
Product 5,Dealer Group 8,2021,11,48,,624
Product 8,Dealer Group 4,2021,11,48,,0
Product 2,Dealer Group 7,2021,11,48,,1320
Product 7,Dealer Group 4,2021,11,48,,4
Product 2,Dealer Group 6,2021,11,48,,136
Product 2,Dealer Group 3,2021,11,48,,6
Product 4,Dealer Group 3,2021,11,48,,1
Product 5,Dealer Group 6,2021,11,48,,10
Product 2,Dealer Group 1,2021,11,48,,0
Product 9,Dealer Group 2,2021,11,48,,152
Product 2,Dealer Group 4,2021,11,48,,105
Product 9,Dealer Group 1,2021,11,48,,64
Product 1,Dealer Group 3,2021,11,48,,1
Product 9,Dealer Group 5,2021,11,48,,0
Product 5,Dealer Group 7,2021,11,48,,5
Product 4,Dealer Group 1,2021,11,48,,186
Product 5,Dealer Group 4,2021,11,48,,45
Product 6,Dealer Group 4,2021,11,48,,57
Product 9,Dealer Group 4,2021,11,48,,17
Product 1,Dealer Group 5,2021,11,48,,0
Product 1,Dealer Group 8,2021,11,48,,0
Product 5,Dealer Group 1,2021,11,48,,1176
Product 7,Dealer Group 2,2021,11,48,,14
Product 1,Dealer Group 4,2021,11,48,,0
Product 4,Dealer Group 7,2021,11,48,,2
Product 6,Dealer Group 7,2021,11,48,,1316
Product 9,Dealer Group 7,2021,11,48,,0
Product 2,Dealer Group 8,2021,11,48,,3732
Product 4,Dealer Group 8,2021,11,48,,3081
Product 3,Dealer Group 1,2021,11,48,,0
Product 6,Dealer Group 1,2021,11,48,,3081
Product 6,Dealer Group 8,2021,11,48,,5632
Product 2,Dealer Group 2,2021,11,48,,1775
Product 7,Dealer Group 7,2021,11,48,,0
Product 3,Dealer Group 8,2021,11,48,,10349
Product 1,Dealer Group 2,2021,11,48,,2182
Product 4,Dealer Group 6,2021,11,48,,-1
Product 9,Dealer Group 6,2021,11,48,,30
Product 1,Dealer Group 7,2021,11,48,,1687
Product 3,Dealer Group 2,2021,11,48,,18
Product 3,Dealer Group 7,2021,11,48,,0
Product 1,Dealer Group 1,2021,11,48,,4619
Product 4,Dealer Group 5,2021,11,48,,0
Product 6,Dealer Group 6,2021,11,48,,41
Product 3,Dealer Group 3,2021,11,48,,0
Product 7,Dealer Group 1,2021,11,48,,0
Product 6,Dealer Group 2,2021,11,48,,1429
Product 3,Dealer Group 6,2021,11,48,,2
Product 7,Dealer Group 6,2021,11,48,,0
Product 5,Dealer Group 5,2021,11,48,,0
Product 4,Dealer Group 2,2021,11,48,,1006
Product 5,Dealer Group 2,2021,11,48,,1420
Product 7,Dealer Group 3,2021,11,48,,0
Product 7,Dealer Group 8,2021,11,48,,1781
Product 9,Dealer Group 8,2021,11,48,,175
Product 8,Dealer Group 2,2021,12,49,,2140
Product 7,Dealer Group 5,2021,12,49,,0
Product 3,Dealer Group 7,2021,12,49,,0
Product 6,Dealer Group 7,2021,12,49,,1715
Product 1,Dealer Group 1,2021,12,49,,2223
Product 7,Dealer Group 4,2021,12,49,,4
Product 1,Dealer Group 8,2021,12,49,,0
Product 4,Dealer Group 8,2021,12,49,,2054
Product 2,Dealer Group 4,2021,12,49,,89
Product 8,Dealer Group 4,2021,12,49,,0
Product 2,Dealer Group 6,2021,12,49,,35
Product 5,Dealer Group 3,2021,12,49,,3
Product 2,Dealer Group 2,2021,12,49,,1610
Product 8,Dealer Group 7,2021,12,49,,500
Product 8,Dealer Group 3,2021,12,49,,0
Product 7,Dealer Group 6,2021,12,49,,1
Product 3,Dealer Group 2,2021,12,49,,16
Product 6,Dealer Group 4,2021,12,49,,54
Product 2,Dealer Group 8,2021,12,49,,3467
Product 9,Dealer Group 2,2021,12,49,,238
Product 3,Dealer Group 5,2021,12,49,,0
Product 4,Dealer Group 6,2021,12,49,,0
Product 3,Dealer Group 8,2021,12,49,,6066
Product 8,Dealer Group 1,2021,12,49,,515
Product 7,Dealer Group 2,2021,12,49,,12
Product 5,Dealer Group 6,2021,12,49,,2
Product 4,Dealer Group 7,2021,12,49,,3
Product 5,Dealer Group 4,2021,12,49,,51
Product 4,Dealer Group 1,2021,12,49,,5
Product 1,Dealer Group 3,2021,12,49,,1
Product 2,Dealer Group 3,2021,12,49,,0
Product 8,Dealer Group 5,2021,12,49,,0
Product 9,Dealer Group 5,2021,12,49,,0
Product 7,Dealer Group 8,2021,12,49,,1235
Product 9,Dealer Group 6,2021,12,49,,17
Product 6,Dealer Group 1,2021,12,49,,233
Product 1,Dealer Group 6,2021,12,49,,80
Product 1,Dealer Group 2,2021,12,49,,2842
Product 6,Dealer Group 6,2021,12,49,,33
Product 1,Dealer Group 5,2021,12,49,,0
Product 5,Dealer Group 8,2021,12,49,,382
Product 6,Dealer Group 8,2021,12,49,,6026
Product 9,Dealer Group 4,2021,12,49,,21
Product 5,Dealer Group 5,2021,12,49,,0
Product 3,Dealer Group 1,2021,12,49,,8
Product 5,Dealer Group 1,2021,12,49,,1924
Product 2,Dealer Group 5,2021,12,49,,0
Product 3,Dealer Group 4,2021,12,49,,76
Product 2,Dealer Group 1,2021,12,49,,0
Product 7,Dealer Group 1,2021,12,49,,0
Product 5,Dealer Group 2,2021,12,49,,1436
Product 6,Dealer Group 3,2021,12,49,,2
Product 6,Dealer Group 5,2021,12,49,,0
Product 9,Dealer Group 8,2021,12,49,,-1
Product 4,Dealer Group 2,2021,12,49,,849
Product 4,Dealer Group 3,2021,12,49,,4
Product 7,Dealer Group 7,2021,12,49,,0
Product 9,Dealer Group 1,2021,12,49,,16
Product 9,Dealer Group 3,2021,12,49,,0
Product 4,Dealer Group 4,2021,12,49,,0
Product 3,Dealer Group 3,2021,12,49,,1
Product 7,Dealer Group 3,2021,12,49,,0
Product 8,Dealer Group 6,2021,12,49,,33
Product 5,Dealer Group 7,2021,12,49,,4
Product 4,Dealer Group 5,2021,12,49,,0
Product 1,Dealer Group 7,2021,12,49,,1472
Product 2,Dealer Group 7,2021,12,49,,1487
Product 6,Dealer Group 2,2021,12,49,,1441
Product 3,Dealer Group 6,2021,12,49,,0
Product 3,Dealer Group 8,2021,12,50,,8180
Product 4,Dealer Group 8,2021,12,50,,2549
Product 4,Dealer Group 1,2021,12,50,,0
Product 1,Dealer Group 6,2021,12,50,,111
Product 6,Dealer Group 4,2021,12,50,,65
Product 8,Dealer Group 1,2021,12,50,,540
Product 3,Dealer Group 2,2021,12,50,,9
Product 2,Dealer Group 7,2021,12,50,,2622
Product 4,Dealer Group 7,2021,12,50,,-1
Product 4,Dealer Group 2,2021,12,50,,1403
Product 6,Dealer Group 3,2021,12,50,,1
Product 6,Dealer Group 8,2021,12,50,,7884
Product 3,Dealer Group 4,2021,12,50,,106
Product 6,Dealer Group 7,2021,12,50,,1957
Product 9,Dealer Group 8,2021,12,50,,7
Product 7,Dealer Group 2,2021,12,50,,7
Product 2,Dealer Group 4,2021,12,50,,110
Product 5,Dealer Group 5,2021,12,50,,0
Product 4,Dealer Group 3,2021,12,50,,2
Product 2,Dealer Group 5,2021,12,50,,0
Product 8,Dealer Group 3,2021,12,50,,0
Product 3,Dealer Group 5,2021,12,50,,0
Product 8,Dealer Group 4,2021,12,50,,0
Product 2,Dealer Group 6,2021,12,50,,139
Product 1,Dealer Group 3,2021,12,50,,2
Product 3,Dealer Group 7,2021,12,50,,0
Product 1,Dealer Group 5,2021,12,50,,0
Product 7,Dealer Group 5,2021,12,50,,0
Product 9,Dealer Group 6,2021,12,50,,6
Product 1,Dealer Group 1,2021,12,50,,164
Product 6,Dealer Group 1,2021,12,50,,106
Product 3,Dealer Group 3,2021,12,50,,4
Product 8,Dealer Group 5,2021,12,50,,0
Product 8,Dealer Group 6,2021,12,50,,68
Product 5,Dealer Group 6,2021,12,50,,7
Product 5,Dealer Group 3,2021,12,50,,3
Product 6,Dealer Group 6,2021,12,50,,56
Product 9,Dealer Group 5,2021,12,50,,0
Product 5,Dealer Group 7,2021,12,50,,10
Product 8,Dealer Group 7,2021,12,50,,232
Product 5,Dealer Group 1,2021,12,50,,3258
Product 9,Dealer Group 1,2021,12,50,,97
Product 3,Dealer Group 6,2021,12,50,,2
Product 2,Dealer Group 8,2021,12,50,,4903
Product 5,Dealer Group 8,2021,12,50,,417
Product 5,Dealer Group 2,2021,12,50,,1712
Product 6,Dealer Group 2,2021,12,50,,1492
Product 4,Dealer Group 6,2021,12,50,,1
Product 1,Dealer Group 2,2021,12,50,,4264
Product 2,Dealer Group 2,2021,12,50,,2400
Product 7,Dealer Group 4,2021,12,50,,5
Product 4,Dealer Group 4,2021,12,50,,1
Product 4,Dealer Group 5,2021,12,50,,0
Product 7,Dealer Group 6,2021,12,50,,0
Product 9,Dealer Group 2,2021,12,50,,477
Product 2,Dealer Group 1,2021,12,50,,0
Product 3,Dealer Group 1,2021,12,50,,1
Product 7,Dealer Group 1,2021,12,50,,0
Product 9,Dealer Group 3,2021,12,50,,8
Product 9,Dealer Group 4,2021,12,50,,16
Product 1,Dealer Group 4,2021,12,50,,0
Product 1,Dealer Group 8,2021,12,50,,0
Product 1,Dealer Group 7,2021,12,50,,1939
Product 7,Dealer Group 8,2021,12,50,,1312
Product 7,Dealer Group 3,2021,12,50,,0
Product 6,Dealer Group 5,2021,12,50,,0
Product 8,Dealer Group 2,2021,12,50,,2278
Product 2,Dealer Group 3,2021,12,50,,0
Product 5,Dealer Group 4,2021,12,50,,44
Product 7,Dealer Group 7,2021,12,50,,0
Product 4,Dealer Group 2,2021,12,51,,1578
Product 8,Dealer Group 3,2021,12,51,,3
Product 2,Dealer Group 4,2021,12,51,,100
Product 3,Dealer Group 4,2021,12,51,,102
Product 2,Dealer Group 5,2021,12,51,,0
Product 9,Dealer Group 1,2021,12,51,,126
Product 1,Dealer Group 8,2021,12,51,,0
Product 3,Dealer Group 3,2021,12,51,,3
Product 5,Dealer Group 7,2021,12,51,,7
Product 4,Dealer Group 6,2021,12,51,,0
Product 8,Dealer Group 1,2021,12,51,,374
Product 3,Dealer Group 8,2021,12,51,,11623
Product 6,Dealer Group 6,2021,12,51,,61
Product 8,Dealer Group 2,2021,12,51,,1987
Product 8,Dealer Group 7,2021,12,51,,339
Product 8,Dealer Group 4,2021,12,51,,0
Product 6,Dealer Group 2,2021,12,51,,1316
Product 1,Dealer Group 5,2021,12,51,,0
Product 8,Dealer Group 6,2021,12,51,,98
Product 9,Dealer Group 6,2021,12,51,,6
Product 4,Dealer Group 7,2021,12,51,,0
Product 5,Dealer Group 1,2021,12,51,,2338
Product 1,Dealer Group 4,2021,12,51,,0
Product 4,Dealer Group 5,2021,12,51,,0
Product 2,Dealer Group 3,2021,12,51,,0
Product 7,Dealer Group 4,2021,12,51,,3
Product 9,Dealer Group 4,2021,12,51,,18
Product 1,Dealer Group 3,2021,12,51,,0
Product 5,Dealer Group 2,2021,12,51,,1939
Product 3,Dealer Group 5,2021,12,51,,0
Product 2,Dealer Group 2,2021,12,51,,2581
Product 7,Dealer Group 5,2021,12,51,,0
Product 7,Dealer Group 6,2021,12,51,,1
Product 1,Dealer Group 7,2021,12,51,,2533
Product 1,Dealer Group 6,2021,12,51,,115
Product 3,Dealer Group 6,2021,12,51,,0
Product 3,Dealer Group 1,2021,12,51,,0
Product 1,Dealer Group 2,2021,12,51,,3939
Product 2,Dealer Group 1,2021,12,51,,0
Product 7,Dealer Group 1,2021,12,51,,0
Product 4,Dealer Group 3,2021,12,51,,2
Product 7,Dealer Group 7,2021,12,51,,0
Product 6,Dealer Group 4,2021,12,51,,51
Product 7,Dealer Group 2,2021,12,51,,14
Product 7,Dealer Group 3,2021,12,51,,0
Product 5,Dealer Group 5,2021,12,51,,0
Product 6,Dealer Group 5,2021,12,51,,0
Product 8,Dealer Group 5,2021,12,51,,0
Product 6,Dealer Group 3,2021,12,51,,0
Product 9,Dealer Group 2,2021,12,51,,494
Product 5,Dealer Group 6,2021,12,51,,4
Product 2,Dealer Group 7,2021,12,51,,2079
Product 6,Dealer Group 7,2021,12,51,,1927
Product 1,Dealer Group 1,2021,12,51,,112
Product 4,Dealer Group 4,2021,12,51,,0
Product 5,Dealer Group 8,2021,12,51,,354
Product 4,Dealer Group 1,2021,12,51,,1
Product 3,Dealer Group 2,2021,12,51,,11
Product 9,Dealer Group 3,2021,12,51,,2
Product 9,Dealer Group 5,2021,12,51,,0
Product 9,Dealer Group 8,2021,12,51,,2
Product 2,Dealer Group 8,2021,12,51,,8040
Product 6,Dealer Group 1,2021,12,51,,696
Product 7,Dealer Group 8,2021,12,51,,1255
Product 2,Dealer Group 6,2021,12,51,,271
Product 5,Dealer Group 3,2021,12,51,,2
Product 5,Dealer Group 4,2021,12,51,,58
Product 4,Dealer Group 8,2021,12,51,,3566
Product 3,Dealer Group 7,2021,12,51,,0
Product 6,Dealer Group 8,2021,12,51,,12195
Product 9,Dealer Group 6,2021,12,52,,14
Product 1,Dealer Group 3,2021,12,52,,0
Product 7,Dealer Group 5,2021,12,52,,0
Product 4,Dealer Group 7,2021,12,52,,0
Product 8,Dealer Group 7,2021,12,52,,421
Product 2,Dealer Group 2,2021,12,52,,1265
Product 4,Dealer Group 2,2021,12,52,,1032
Product 8,Dealer Group 2,2021,12,52,,3202
Product 1,Dealer Group 1,2021,12,52,,1014
Product 4,Dealer Group 3,2021,12,52,,0
Product 8,Dealer Group 5,2021,12,52,,0
Product 1,Dealer Group 7,2021,12,52,,1735
Product 6,Dealer Group 3,2021,12,52,,1
Product 3,Dealer Group 6,2021,12,52,,0
Product 4,Dealer Group 6,2021,12,52,,0
Product 8,Dealer Group 1,2021,12,52,,833
Product 9,Dealer Group 1,2021,12,52,,110
Product 3,Dealer Group 4,2021,12,52,,70
Product 1,Dealer Group 5,2021,12,52,,0
Product 3,Dealer Group 2,2021,12,52,,14
Product 7,Dealer Group 3,2021,12,52,,0
Product 4,Dealer Group 1,2021,12,52,,1
Product 1,Dealer Group 2,2021,12,52,,1665
Product 7,Dealer Group 4,2021,12,52,,0
Product 2,Dealer Group 1,2021,12,52,,0
Product 2,Dealer Group 7,2021,12,52,,976
Product 7,Dealer Group 7,2021,12,52,,0
Product 7,Dealer Group 8,2021,12,52,,718
Product 9,Dealer Group 4,2021,12,52,,15
Product 7,Dealer Group 2,2021,12,52,,19
Product 5,Dealer Group 8,2021,12,52,,247
Product 6,Dealer Group 5,2021,12,52,,0
Product 6,Dealer Group 6,2021,12,52,,41
Product 2,Dealer Group 8,2021,12,52,,4597
Product 1,Dealer Group 6,2021,12,52,,73
Product 3,Dealer Group 8,2021,12,52,,7361
Product 8,Dealer Group 4,2021,12,52,,0
Product 2,Dealer Group 6,2021,12,52,,55
Product 4,Dealer Group 8,2021,12,52,,1951
Product 3,Dealer Group 5,2021,12,52,,0
Product 9,Dealer Group 5,2021,12,52,,0
Product 9,Dealer Group 2,2021,12,52,,496
Product 2,Dealer Group 3,2021,12,52,,1
Product 2,Dealer Group 5,2021,12,52,,0
Product 5,Dealer Group 6,2021,12,52,,2
Product 9,Dealer Group 8,2021,12,52,,2
Product 3,Dealer Group 1,2021,12,52,,0
Product 3,Dealer Group 3,2021,12,52,,6
Product 5,Dealer Group 3,2021,12,52,,0
Product 9,Dealer Group 3,2021,12,52,,3
Product 5,Dealer Group 1,2021,12,52,,1550
Product 5,Dealer Group 7,2021,12,52,,1
Product 2,Dealer Group 4,2021,12,52,,80
Product 6,Dealer Group 8,2021,12,52,,8359
Product 6,Dealer Group 7,2021,12,52,,1091
Product 5,Dealer Group 4,2021,12,52,,36
Product 7,Dealer Group 6,2021,12,52,,1
Product 1,Dealer Group 8,2021,12,52,,0
Product 5,Dealer Group 2,2021,12,52,,1267
Product 6,Dealer Group 2,2021,12,52,,1505
Product 3,Dealer Group 7,2021,12,52,,0
Product 7,Dealer Group 1,2021,12,52,,0
Product 8,Dealer Group 3,2021,12,52,,4
Product 8,Dealer Group 6,2021,12,52,,36
Product 6,Dealer Group 1,2021,12,52,,1278
Product 4,Dealer Group 5,2021,12,52,,0
Product 4,Dealer Group 4,2021,12,52,,0
Product 6,Dealer Group 4,2021,12,52,,34
Product 5,Dealer Group 5,2021,12,52,,0
Product 9,Dealer Group 7,2021,12,52,,0
Product 4,Dealer Group 1,2022,1,1,,2
Product 4,Dealer Group 7,2022,1,1,,21
Product 3,Dealer Group 2,2022,1,1,,6
Product 1,Dealer Group 7,2022,1,1,,1140
Product 1,Dealer Group 1,2022,1,1,,2063
Product 9,Dealer Group 1,2022,1,1,,17
Product 5,Dealer Group 2,2022,1,1,,1014
Product 1,Dealer Group 5,2022,1,1,,0
Product 7,Dealer Group 8,2022,1,1,,639
Product 2,Dealer Group 1,2022,1,1,,0
Product 1,Dealer Group 3,2022,1,1,,0
Product 9,Dealer Group 4,2022,1,1,,10
Product 2,Dealer Group 8,2022,1,1,,3221
Product 7,Dealer Group 1,2022,1,1,,0
Product 2,Dealer Group 7,2022,1,1,,321
Product 8,Dealer Group 1,2022,1,1,,486
Product 6,Dealer Group 3,2022,1,1,,0
Product 2,Dealer Group 4,2022,1,1,,73
Product 5,Dealer Group 5,2022,1,1,,0
Product 5,Dealer Group 6,2022,1,1,,5
Product 9,Dealer Group 7,2022,1,1,,0
Product 4,Dealer Group 3,2022,1,1,,0
Product 3,Dealer Group 6,2022,1,1,,1
Product 3,Dealer Group 3,2022,1,1,,0
Product 3,Dealer Group 4,2022,1,1,,49
Product 6,Dealer Group 7,2022,1,1,,502
Product 8,Dealer Group 3,2022,1,1,,0
Product 6,Dealer Group 5,2022,1,1,,0
Product 5,Dealer Group 8,2022,1,1,,371
Product 9,Dealer Group 3,2022,1,1,,1
Product 4,Dealer Group 5,2022,1,1,,0
Product 3,Dealer Group 1,2022,1,1,,0
Product 7,Dealer Group 5,2022,1,1,,0
Product 8,Dealer Group 6,2022,1,1,,39
Product 8,Dealer Group 7,2022,1,1,,309
Product 9,Dealer Group 8,2022,1,1,,-1
Product 4,Dealer Group 2,2022,1,1,,627
Product 7,Dealer Group 2,2022,1,1,,10
Product 2,Dealer Group 5,2022,1,1,,0
Product 1,Dealer Group 6,2022,1,1,,56
Product 1,Dealer Group 2,2022,1,1,,1704
Product 6,Dealer Group 2,2022,1,1,,1430
Product 2,Dealer Group 3,2022,1,1,,1
Product 2,Dealer Group 6,2022,1,1,,37
Product 7,Dealer Group 7,2022,1,1,,0
Product 6,Dealer Group 4,2022,1,1,,43
Product 9,Dealer Group 5,2022,1,1,,0
Product 5,Dealer Group 7,2022,1,1,,7
Product 2,Dealer Group 2,2022,1,1,,951
Product 4,Dealer Group 4,2022,1,1,,0
Product 3,Dealer Group 8,2022,1,1,,5893
Product 5,Dealer Group 4,2022,1,1,,30
Product 9,Dealer Group 6,2022,1,1,,6
Product 4,Dealer Group 6,2022,1,1,,1
Product 7,Dealer Group 6,2022,1,1,,0
Product 6,Dealer Group 8,2022,1,1,,7038
Product 5,Dealer Group 3,2022,1,1,,0
Product 1,Dealer Group 8,2022,1,1,,0
Product 5,Dealer Group 1,2022,1,1,,286
Product 7,Dealer Group 3,2022,1,1,,0
Product 8,Dealer Group 5,2022,1,1,,0
Product 6,Dealer Group 6,2022,1,1,,90
Product 7,Dealer Group 4,2022,1,1,,1
Product 6,Dealer Group 1,2022,1,1,,2553
Product 8,Dealer Group 2,2022,1,1,,2332
Product 3,Dealer Group 5,2022,1,1,,0
Product 9,Dealer Group 2,2022,1,1,,370
Product 3,Dealer Group 7,2022,1,1,,0
Product 8,Dealer Group 4,2022,1,1,,0
Product 4,Dealer Group 8,2022,1,1,,1395
Product 3,Dealer Group 3,2022,1,2,,0
Product 8,Dealer Group 3,2022,1,2,,1
Product 8,Dealer Group 2,2022,1,2,,522
Product 9,Dealer Group 2,2022,1,2,,655
Product 7,Dealer Group 4,2022,1,2,,1
Product 3,Dealer Group 5,2022,1,2,,0
Product 1,Dealer Group 2,2022,1,2,,1702
Product 5,Dealer Group 5,2022,1,2,,0
Product 9,Dealer Group 4,2022,1,2,,7
Product 3,Dealer Group 7,2022,1,2,,0
Product 9,Dealer Group 8,2022,1,2,,4
Product 4,Dealer Group 6,2022,1,2,,1
Product 2,Dealer Group 4,2022,1,2,,45
